State,Year,Deaths,Population,Rate,lnrate,income_cap,lninc_cap,Unemployment,lnunemp,unemp_lag,lnunemp_lag,Month_Passed,Year_Passed,Legal_Prior,Method,weight,weighted_lnrate,Treatment
West Virginia,2004,9,202827,4.43727906,1.490041364,25498,10.1463553,5.325,1.672412712,6.05,1.800058272,10,2014,True,court,0.00539526320645,0.00803916534727,0.0
West Virginia,2005,9,202061,4.454100494,1.493825131,26360,10.17960299,5.108333333,1.630873193,5.325,1.672412712,10,2014,True,court,0.00535782118966,0.00800364794052,0.0
West Virginia,2006,9,201738,4.461231895,1.495424938,28319,10.25128824,4.941666667,1.597702656,5.108333333,1.630873193,10,2014,True,court,0.00533012405991,0.00797080044182,0.0
West Virginia,2007,9,201331,4.470250483,1.497444444,29316,10.28588872,4.583333333,1.522426535,4.941666667,1.597702656,10,2014,True,court,0.00530238802748,0.00794003149168,0.0
West Virginia,2008,9,201670,4.462736153,1.495762065,31397,10.35446763,4.358333333,1.472089721,4.583333333,1.522426535,10,2014,True,court,0.00529141177133,0.00791469299785,0.0
West Virginia,2009,9,201634,4.463532936,1.495940591,31429,10.35548631,7.725,2.044461823,4.358333333,1.472089721,10,2014,True,court,0.00528474965204,0.00790567151776,0.0
West Virginia,2010,9,201303,4.470872267,1.497583528,32104,10.37673591,8.641666667,2.156595465,7.725,2.044461823,10,2014,True,court,0.00527182325529,0.00789499566965,0.0
West Virginia,2011,9,198872,4.525523955,1.509733362,34211,10.44030251,8.075,2.088772869,8.641666667,2.156595465,10,2014,True,court,0.00523720202076,0.00790677861428,0.0
West Virginia,2012,9,198289,4.538829688,1.512669201,35374,10.47373237,7.491666667,2.013791292,8.075,2.088772869,10,2014,True,court,0.00523805368909,0.00792344248867,0.0
West Virginia,2013,9,196715,4.575146786,1.520638783,35163,10.46774967,6.75,1.909542505,7.491666667,2.013791292,10,2014,True,court,0.00521263062679,0.00792652829255,0.0
West Virginia,2014,13,195574,6.64710033,1.894180719,36132,10.49493418,6.5,1.871802177,6.75,1.909542505,10,2014,True,court,0.00519133350385,0.0098333238289,0.166666666667
Wisconsin,1999,23,708287,3.247271233,1.177815023,27807,10.23304307,3.116666667,1.136764055,,,10,2014,True,court,0.0191798852251,0.0225903569576,0.0
Wisconsin,2000,40,708283,5.647460125,1.731205909,29382,10.28813752,3.525,1.259880436,3.116666667,1.136764055,10,2014,True,court,0.0190755507164,0.0330237061177,0.0
Wisconsin,2001,35,708023,4.943342236,1.598041668,30473,10.32459632,4.525,1.509617577,3.525,1.259880436,10,2014,True,court,0.0190055987118,0.0303717386668,0.0
Wisconsin,2002,37,706347,5.238218609,1.65598148,31060,10.3436761,5.375,1.681758574,4.525,1.509617577,10,2014,True,court,0.0188881151656,0.0312783689064,0.0
Wisconsin,2003,31,704059,4.403040086,1.482295231,31905,10.37051802,5.7,1.740466175,5.375,1.681758574,10,2014,True,court,0.018767705373,0.0278192801712,0.0
Wisconsin,2004,29,701063,4.136575458,1.419868261,33350,10.41481305,5.025,1.614425454,5.7,1.740466175,10,2014,True,court,0.0186485004921,0.0264784139639,0.0
Wisconsin,2005,31,698609,4.437389155,1.490066175,34311,10.44322128,4.741666667,1.556388691,5.025,1.614425454,10,2014,True,court,0.0185242184464,0.0276023113252,0.0
Wisconsin,2006,17,697021,2.438950907,0.891567991,36268,10.49869109,4.741666667,1.556388691,4.741666667,1.556388691,10,2014,True,court,0.0184160069117,0.0164191222845,0.0
Wisconsin,2007,25,695693,3.593539104,1.27913754,37674,10.53672548,4.9,1.589235205,4.741666667,1.556388691,10,2014,True,court,0.0183222366849,0.0234366607604,0.0
Wisconsin,2008,18,695262,2.588952079,0.951253191,38980,10.57080397,4.908333333,1.590934441,4.9,1.589235205,10,2014,True,court,0.0182422647442,0.017353012549,0.0
Wisconsin,2009,29,693505,4.181656946,1.430707566,38320,10.55372723,8.575,2.148850993,4.908333333,1.590934441,10,2014,True,court,0.018176499536,0.0260052554095,0.0
Wisconsin,2010,30,691793,4.336557323,1.46708079,38815,10.56656205,8.666666667,2.159484249,8.575,2.148850993,10,2014,True,court,0.0181170197426,0.0265791316364,0.0
Wisconsin,2011,33,684366,4.821981221,1.573184885,40837,10.61734381,7.758333333,2.048767534,8.666666667,2.159484249,10,2014,True,court,0.0180224616746,0.0283526642969,0.0
Wisconsin,2012,29,679675,4.266745136,1.450851273,42463,10.65638839,7.041666667,1.951844885,7.758333333,2.048767534,10,2014,True,court,0.0179544712068,0.0260492674065,0.0
Wisconsin,2013,26,674043,3.857320675,1.349972817,42737,10.66282033,6.75,1.909542505,7.041666667,1.951844885,10,2014,True,court,0.0178610537355,0.0241119370259,0.0
Wisconsin,2014,33,669466,4.929301861,1.595197368,44186,10.69616328,5.5,1.704748092,6.75,1.909542505,10,2014,True,court,0.0177703645448,0.0283472387503,0.166666666667
Wyoming,1999,13,68464,18.98808133,2.943811484,27085,10.20673535,4.641666667,1.535073497,,,10,2014,True,court,0.00185395420508,0.00545769167972,0.0
Wyoming,2000,9,67357,13.36164022,2.592387931,28959,10.27363632,3.908333333,1.363111026,4.641666667,1.535073497,10,2014,True,court,0.00181406566246,0.0047027619294,0.0
Wyoming,2001,9,66065,13.6229471,2.611755657,30736,10.33318989,3.825,1.341558467,3.908333333,1.363111026,10,2014,True,court,0.00177339560847,0.00463167601252,0.0
Wyoming,2002,9,65585,13.72265,2.619047752,31442,10.35589986,4.041666667,1.396657148,3.825,1.341558467,10,2014,True,court,0.00175377970479,0.00459323279332,0.0
Wyoming,2003,9,65001,13.84594083,2.627992109,33400,10.41631118,4.275,1.452784102,4.041666667,1.396657148,10,2014,True,court,0.00173269515332,0.00455350919022,0.0
Wyoming,2004,9,64827,13.88310426,2.63067258,35692,10.48268185,3.808333333,1.337191648,4.275,1.452784102,10,2014,True,court,0.00172441897718,0.0045363817197,0.0
Wyoming,2005,9,64601,13.93167288,2.634164873,39164,10.57551324,3.583333333,1.276293466,3.808333333,1.337191648,10,2014,True,court,0.00171295107256,0.00451219554452,0.0
Wyoming,2006,9,65072,13.83083354,2.626900414,44186,10.69616328,3.175,1.155307632,3.583333333,1.276293466,10,2014,True,court,0.00171926871896,0.00451634770962,0.0
Wyoming,2007,9,66638,13.5058075,2.603119778,45505,10.72557749,2.816666667,1.035554153,3.175,1.155307632,10,2014,True,court,0.00175502298888,0.00456853505321,0.0
Wyoming,2008,9,68157,13.20480655,2.580580896,48934,10.79822773,3.05,1.115141591,2.816666667,1.035554153,10,2014,True,court,0.00178830144344,0.00461485654123,0.0
Wyoming,2009,9,69626,12.92620573,2.559256703,43153,10.67250722,6.325,1.844510035,3.05,1.115141591,10,2014,True,court,0.00182487070272,0.00467031257805,0.0
Wyoming,2010,9,69825,12.88936627,2.556402651,44846,10.71098968,6.458333333,1.865371287,6.325,1.844510035,10,2014,True,court,0.00182861188756,0.004674668277,0.0
Wyoming,2011,9,69407,12.9669918,2.562407036,49140,10.80242865,5.808333333,1.759293668,6.458333333,1.865371287,10,2014,True,court,0.00182780120206,0.00468357066056,0.0
Wyoming,2012,9,69612,12.92880538,2.559457797,52154,10.86195616,5.325,1.672412712,5.808333333,1.759293668,10,2014,True,court,0.00183888865951,0.00470655791739,0.0
Wyoming,2013,9,70670,12.73524834,2.544373609,51791,10.85497167,4.741666667,1.556388691,5.325,1.672412712,10,2014,True,court,0.00187264116308,0.00476469875447,0.0
Wyoming,2014,9,70570,12.7532946,2.545789638,54584,10.90749608,4.3,1.458615023,4.741666667,1.556388691,10,2014,True,court,0.00187321630363,0.00476881465552,0.166666666667
