State,Year,Deaths,Population,Rate,lnrate,income_cap,lninc_cap,Unemployment,lnunemp,unemp_lag,lnunemp_lag,Month_Passed,Year_Passed,Legal_Prior,Method,weight,weighted_lnrate,Treatment
Kentucky,2000,13,513436,2.53196114,0.928994157,24954,10.12478941,4.175,1.429114358,4.5,1.504077397,6,2015,False,supreme,0.0138279112412,0.0128460487466,0.0
Kentucky,2001,12,512417,2.341842679,0.850938089,25733,10.15552949,5.166666667,1.642227735,4.175,1.429114358,6,2015,False,supreme,0.0137549089155,0.011704575907,0.0
Kentucky,2002,16,513226,3.117534965,1.137042614,26180,10.17275104,5.691666667,1.739003117,5.166666667,1.642227735,6,2015,False,supreme,0.0137239512506,0.0156047174044,0.0
Kentucky,2003,14,514721,2.719920112,1.000602509,26697,10.19230648,6.125,1.812378756,5.691666667,1.739003117,6,2015,False,supreme,0.0137206286367,0.0137288954389,0.0
Kentucky,2004,14,513728,2.725177526,1.002533573,28046,10.2416013,5.4,1.686398954,6.125,1.812378756,6,2015,False,supreme,0.0136653294508,0.0136999515606,0.0
Kentucky,2005,12,516126,2.325013659,0.843725914,29171,10.28093034,5.883333333,1.772123495,5.4,1.686398954,6,2015,False,supreme,0.013685524764,0.0115468318901,0.0
Kentucky,2006,17,519273,3.273807804,1.185953774,30596,10.32862456,5.7,1.740466175,5.883333333,1.772123495,6,2015,False,supreme,0.0137197231605,0.0162709574605,0.0
Kentucky,2007,18,521556,3.451211375,1.238725293,31682,10.36350398,5.4,1.686398954,5.7,1.740466175,6,2015,False,supreme,0.0137360480505,0.017015190146,0.0
Kentucky,2008,19,525197,3.617690124,1.285835735,32953,10.40283758,6.408333333,1.857599227,5.4,1.686398954,6,2015,False,supreme,0.0137801040713,0.0177189502469,0.0
Kentucky,2009,20,525652,3.804798612,1.336263063,32251,10.38130433,10.35,2.33698652,6.408333333,1.857599227,6,2015,False,supreme,0.0137771369119,0.0184098791693,0.0
Kentucky,2010,19,527012,3.605231,1.282385846,32977,10.40356563,10.20833333,2.32320438,10.35,2.33698652,6,2015,False,supreme,0.013801652819,0.0176990442265,0.0
Kentucky,2011,15,523694,2.864268065,1.052312843,34578,10.45097292,9.366666667,2.237157288,10.20833333,2.32320438,6,2015,False,supreme,0.0137912389631,0.0145126978817,0.0
Kentucky,2012,14,522661,2.67860047,0.985294445,35814,10.48609416,8.166666667,2.100060829,9.366666667,2.237157288,6,2015,False,supreme,0.0138067486305,0.0136037127292,0.0
Kentucky,2013,20,520582,3.841853925,1.345955043,35967,10.49035713,8.033333333,2.083599552,8.166666667,2.100060829,6,2015,False,supreme,0.0137945844341,0.0185668904852,0.0
Kentucky,2014,15,518941,2.890502003,1.061430191,37396,10.52931903,6.5,1.871802177,8.033333333,2.083599552,6,2015,False,supreme,0.0137748156699,0.0146210052275,0.0
Louisiana,1999,29,630773,4.597533503,1.525519965,22407,10.01712869,5.066666667,1.622683139,,,6,2015,False,supreme,0.0170808637503,0.0260571986705,0.0
Louisiana,2000,18,626985,2.870882079,1.054619327,23570,10.06773,5.3,1.667706821,5.066666667,1.622683139,6,2015,False,supreme,0.0168860246059,0.0178083279055,0.0
Louisiana,2001,18,618494,2.910295007,1.068254453,25121,10.13145943,5.741666667,1.747749528,5.3,1.667706821,6,2015,False,supreme,0.0166023544004,0.0177355390185,0.0
Louisiana,2002,16,613633,2.6074217,0.958361879,25646,10.15214289,6.158333333,1.817806178,5.741666667,1.747749528,6,2015,False,supreme,0.0164088907767,0.015725655397,0.0
Louisiana,2003,13,610966,2.127777978,0.755078232,26268,10.17610675,6.416666667,1.858898772,6.158333333,1.817806178,6,2015,False,supreme,0.0162861775518,0.0122973381518,0.0
Louisiana,2004,22,607635,3.6205946,1.286638267,27472,10.22092258,5.925,1.779180687,6.416666667,1.858898772,6,2015,False,supreme,0.0161632857482,0.0207963019641,0.0
Louisiana,2005,23,604444,3.805149857,1.336355375,29308,10.2856158,7.125,1.963609726,5.925,1.779180687,6,2015,False,supreme,0.0160273524884,0.0214182386449,0.0
Louisiana,2006,12,556061,2.158036618,0.769198835,33247,10.41171982,4.466666667,1.496642418,7.125,1.963609726,6,2015,False,supreme,0.014691699704,0.0113008382965,0.0
Louisiana,2007,22,560860,3.922547516,1.366741319,35857,10.48729409,4.258333333,1.448877847,4.466666667,1.496642418,6,2015,False,supreme,0.0147711845125,0.0201883882038,0.0
Louisiana,2008,17,566868,2.998934496,1.098257058,37858,10.5415976,4.9,1.589235205,4.258333333,1.448877847,6,2015,False,supreme,0.0148734665939,0.0163348896637,0.0
Louisiana,2009,16,570980,2.802199727,1.030404725,36348,10.50089446,6.816666667,1.919370594,4.9,1.589235205,6,2015,False,supreme,0.0149651663724,0.0154201781405,0.0
Louisiana,2010,17,573234,2.965630092,1.08708952,37227,10.52478958,7.95,2.073171929,6.816666667,1.919370594,6,2015,False,supreme,0.0150121375833,0.0163195374396,0.0
Louisiana,2011,17,571309,2.975622649,1.090453311,38506,10.55856935,7.833333333,2.058388132,7.95,2.073171929,6,2015,False,supreme,0.0150451579372,0.0164060422871,0.0
Louisiana,2012,15,570001,2.631574331,0.967582272,40527,10.6097237,7.125,1.963609726,7.833333333,2.058388132,6,2015,False,supreme,0.0150572943574,0.0145691710845,0.0
Louisiana,2013,23,567274,4.054478083,1.39982197,40819,10.61690294,6.716666667,1.904592,7.125,1.963609726,6,2015,False,supreme,0.0150318472215,0.0210419099904,0.0
Louisiana,2014,26,566197,4.592041286,1.52432465,42030,10.64613893,6.4,1.85629799,6.716666667,1.904592,6,2015,False,supreme,0.0150291831014,0.0229093542709,0.0
Maine,1999,9,157057,5.730403611,1.745785967,25488,10.14596303,3.958333333,1.375823061,,,12,2012,True,popvote,0.00425298676073,0.00742480460473,0.0
Maine,2000,11,156541,7.026913077,1.949747502,27109,10.20762106,3.366666667,1.213923135,3.958333333,1.375823061,12,2012,True,popvote,0.00421597833732,0.00822009323168,0.0
Maine,2001,10,156139,6.404549792,1.857008643,28279,10.24987476,3.833333333,1.343734747,3.366666667,1.213923135,12,2012,True,popvote,0.00419126946054,0.00778322361337,0.0
Maine,2002,9,155643,5.782463715,1.75482984,29057,10.2770147,4.35,1.470175845,3.833333333,1.343734747,12,2012,True,popvote,0.00416198116325,0.0073035687388,0.0
Maine,2003,9,155155,5.800650962,1.757970146,30301,10.31893599,4.975,1.604425371,4.35,1.470175845,12,2012,True,popvote,0.00413587970205,0.00727075304366,0.0
Maine,2004,9,153631,5.858192682,1.76784114,31762,10.36602589,4.658333333,1.53865773,4.975,1.604425371,12,2012,True,popvote,0.00408663383903,0.00722451942476,0.0
Maine,2005,9,152400,5.905511811,1.77588612,32307,10.3830392,4.883333333,1.585828047,4.658333333,1.53865773,12,2012,True,popvote,0.00404101706566,0.00717638611759,0.0
Maine,2006,9,150923,5.963305792,1.78562499,34019,10.43467447,4.583333333,1.522426535,4.883333333,1.585828047,12,2012,True,popvote,0.0039875398462,0.007120250798,0.0
Maine,2007,9,149162,6.033708317,1.7973618,35350,10.47305367,4.666666667,1.540445041,4.583333333,1.522426535,12,2012,True,popvote,0.00392843031105,0.00706081057505,0.0
Maine,2008,9,147567,6.098924556,1.808112453,36695,10.51039579,5.5,1.704748092,4.666666667,1.540445041,12,2012,True,popvote,0.00387185878346,0.00700075608263,0.0
Maine,2009,9,145418,6.189055,1.822782409,36586,10.50742093,8.091666667,2.090834726,5.5,1.704748092,12,2012,True,popvote,0.00381134989585,0.00694726154471,0.0
Maine,2010,9,143646,6.265402448,1.835042824,37102,10.52142616,8.15,2.098017927,8.091666667,2.090834726,12,2012,True,popvote,0.00376187301396,0.00690319807907,0.0
Maine,2011,9,140891,6.3879169,1.854408222,38597,10.56092983,7.883333333,2.064750826,8.15,2.098017927,12,2012,True,popvote,0.00371029923724,0.00688040941161,0.0
Maine,2012,9,139062,6.471933382,1.867474886,39589,10.58630658,7.483333333,2.012678325,7.883333333,2.064750826,12,2012,True,popvote,0.00367349788497,0.00686016504395,0.0
Maine,2013,9,136266,6.604728986,1.887785905,39562,10.58562434,6.658333333,1.895869203,7.483333333,2.012678325,12,2012,True,popvote,0.00361082949948,0.00681647303448,1.0
Maine,2014,9,134954,6.668939046,1.897460784,40745,10.61508841,5.7,1.740466175,6.658333333,1.895869203,12,2012,True,popvote,0.00358223087772,0.0067971426097,1.0
Maryland,1999,16,688260,2.324702874,0.843592235,32902,10.40128873,3.575,1.273965176,,,1,2013,True,popvote,0.0186375689587,0.0157225084528,0.0
Maryland,2000,22,693191,3.173728453,1.154907065,35345,10.47291222,3.583333333,1.276293466,3.575,1.273965176,1,2013,True,popvote,0.0186690914178,0.0215610655755,0.0
Maryland,2001,15,698253,2.148218482,0.764638886,36819,10.5137693,4.025,1.392524911,3.583333333,1.276293466,1,2013,True,popvote,0.0187433407069,0.014331887158,0.0
Maryland,2002,16,702857,2.276423227,0.822605451,37723,10.53802527,4.441666667,1.491029681,4.025,1.392524911,1,2013,True,popvote,0.0187947906071,0.0154606972038,0.0
Maryland,2003,15,706171,2.124131407,0.753362969,39004,10.57141948,4.433333333,1.489151746,4.441666667,1.491029681,1,2013,True,popvote,0.0188240037709,0.0141813073693,0.0
Maryland,2004,19,707589,2.685174586,0.987745748,41432,10.63180881,4.258333333,1.448877847,4.433333333,1.489151746,1,2013,True,popvote,0.0188220941836,0.0185914434984,0.0
Maryland,2005,22,708037,3.107182252,1.133716287,43301,10.67593101,4.133333333,1.419084184,4.258333333,1.448877847,1,2013,True,popvote,0.0187742099745,0.0212846276237,0.0
Maryland,2006,12,706342,1.698893737,0.529977296,45904,10.73430754,3.858333333,1.350235311,4.133333333,1.419084184,1,2013,True,popvote,0.0186622772543,0.00989058323642,0.0
Maryland,2007,18,702142,2.563584004,0.941406281,47708,10.77285438,3.441666667,1.23595585,3.858333333,1.350235311,1,2013,True,popvote,0.0184920818671,0.0174085620185,0.0
Maryland,2008,11,698568,1.574649855,0.454032933,49307,10.80582134,4.208333333,1.437066686,3.441666667,1.23595585,1,2013,True,popvote,0.0183290074789,0.00832197302463,0.0
Maryland,2009,21,695753,3.018312533,1.104697911,48739,10.79423481,7.0,1.945910149,4.208333333,1.437066686,1,2013,True,popvote,0.0182354187521,0.0201446290016,0.0
Maryland,2010,14,695578,2.012714606,0.699484361,49683,10.8134181,7.641666667,2.03361573,7.0,1.945910149,1,2013,True,popvote,0.0182161432083,0.012741907292,0.0
Maryland,2011,19,692609,2.743250521,1.009143539,51800,10.85514543,7.233333333,1.978699972,7.641666667,2.03361573,1,2013,True,popvote,0.0182395372622,0.0184063111825,0.0
Maryland,2012,16,691319,2.314416355,0.839157541,53078,10.87951781,6.95,1.93874166,7.233333333,1.978699972,1,2013,True,popvote,0.018262062133,0.0153247471531,0.0
Maryland,2013,14,689929,2.029194308,0.707638822,52545,10.86942522,6.633333333,1.892107443,6.95,1.93874166,1,2013,True,popvote,0.0182820071459,0.0129370580005,0.916666666667
Maryland,2014,17,692063,2.456423765,0.898706538,54176,10.89999328,5.8,1.757857918,6.633333333,1.892107443,1,2013,True,popvote,0.0183701813057,0.0165094020437,1.0
Massachusetts,1999,21,768629,2.732137351,1.005084215,34783,10.45688404,3.183333333,1.157928866,,,5,2004,True,court,0.0208139017103,0.0209197240616,0.0
Massachusetts,2000,18,772042,2.331479375,0.846502991,38438,10.55680183,2.691666667,0.990160581,3.183333333,1.157928866,5,2004,True,court,0.0207927146722,0.017601095161,0.0
Massachusetts,2001,13,774180,1.679196053,0.518315139,39774,10.59096871,3.725,1.315066852,2.691666667,0.990160581,5,2004,True,court,0.0207814638941,0.0107713473469,0.0
Massachusetts,2002,9,773919,1.162912398,0.150927546,39742,10.59016384,5.266666667,1.661397651,3.725,1.315066852,5,2004,True,court,0.0206950283655,0.0031234498456,0.0
Massachusetts,2003,16,771306,2.074403674,0.729673726,40744,10.61506387,5.708333333,1.741927095,5.266666667,1.661397651,5,2004,True,court,0.020560270887,0.0150022894657,0.0
Massachusetts,2004,11,765029,1.43785399,0.363151717,42674,10.66134511,5.15,1.638996715,5.708333333,1.741927095,5,2004,True,court,0.0203500165933,0.00739014346683,0.583333333333
Massachusetts,2005,12,758648,1.581761238,0.458538934,44596,10.70539945,4.866666667,1.58240924,5.15,1.638996715,5,2004,True,court,0.0201162041655,0.0092240628142,1.0
Massachusetts,2006,9,752441,1.19610707,0.179072175,47940,10.77770551,4.9,1.589235205,4.866666667,1.58240924,5,2004,True,court,0.01988025993,0.00356000138523,1.0
Massachusetts,2007,15,747216,2.007451661,0.696866087,50103,10.82183617,4.608333333,1.527866259,4.9,1.589235205,5,2004,True,court,0.0196791809127,0.013713753798,1.0
Massachusetts,2008,9,744625,1.208662078,0.189514027,51742,10.85402511,5.533333333,1.710790407,4.608333333,1.527866259,5,2004,True,court,0.0195374497458,0.00370262077863,1.0
Massachusetts,2009,9,740699,1.215068469,0.194800428,50296,10.82568083,8.091666667,2.090834726,5.533333333,1.710790407,5,2004,True,court,0.0194134361393,0.00378174566889,1.0
Massachusetts,2010,18,738074,2.438779851,0.891497853,51643,10.85210994,8.3,2.116255515,8.091666667,2.090834726,5,2004,True,court,0.0193290496283,0.0172318062442,1.0
Massachusetts,2011,19,730625,2.600513259,0.955708833,54327,10.90277662,7.25,1.981001469,8.3,2.116255515,5,2004,True,court,0.0192406710166,0.0183884792435,1.0
Massachusetts,2012,15,729214,2.057009328,0.721253145,56752,10.94644618,6.666666667,1.897119985,7.25,1.981001469,5,2004,True,court,0.0192631062885,0.013893575993,1.0
Massachusetts,2013,11,724327,1.518651106,0.417822511,56549,10.9428628,6.733333333,1.907070316,6.666666667,1.897119985,5,2004,True,court,0.0191934987368,0.00801947583709,1.0
Massachusetts,2014,16,722121,2.215695154,0.795566193,58737,10.98082513,5.8,1.757857918,6.733333333,1.907070316,5,2004,True,court,0.0191680435085,0.0152494474013,1.0
Michigan,1999,46,1335816,3.443588039,1.236513962,28408,10.25442607,3.716666667,1.312827209,,,6,2015,False,supreme,0.0361729038679,0.0447283006787,0.0
Michigan,2000,34,1337698,2.541679811,0.932825205,30023,10.30971903,3.608333333,1.283245985,3.716666667,1.312827209,6,2015,False,supreme,0.0360270203326,0.0336069126273,0.0
Michigan,2001,40,1334789,2.996728322,1.097521134,30245,10.31708616,5.191666667,1.647054776,3.608333333,1.283245985,6,2015,False,supreme,0.0358300000126,0.0393241822451,0.0
Michigan,2002,41,1331670,3.078840854,1.12455318,30333,10.31999151,6.258333333,1.833913909,5.191666667,1.647054776,6,2015,False,supreme,0.0356096031024,0.0400448924074,0.0
Michigan,2003,39,1327083,2.938776248,1.077993253,31060,10.3436761,7.166666667,1.969440647,6.258333333,1.833913909,6,2015,False,supreme,0.0353753062592,0.0381343414702,0.0
Michigan,2004,43,1317889,3.262793756,1.182583809,32097,10.37651785,7.058333333,1.954208952,7.166666667,1.969440647,6,2015,False,supreme,0.035056269786,0.0414569770528,0.0
Michigan,2005,37,1307952,2.828849988,1.039870265,32914,10.40165338,6.775,1.913239367,7.058333333,1.954208952,6,2015,False,supreme,0.034681472133,0.0360642316175,0.0
Michigan,2006,43,1295344,3.319581517,1.199838726,33845,10.42954656,7.0,1.945910149,6.775,1.913239367,6,2015,False,supreme,0.0342243118315,0.0410636547061,0.0
Michigan,2007,34,1278665,2.659023278,0.977958867,34855,10.45895188,7.033333333,1.950660752,7.0,1.945910149,6,2015,False,supreme,0.0336757776356,0.0329335253419,0.0
Michigan,2008,36,1259087,2.859214653,1.05054699,35828,10.48648499,7.983333333,2.077356035,7.033333333,1.950660752,6,2015,False,supreme,0.0330358891899,0.0347057539504,0.0
Michigan,2009,40,1234634,3.23982654,1.175519791,34159,10.43878137,13.65833333,2.614349836,7.983333333,2.077356035,6,2015,False,supreme,0.0323592826701,0.0380389772012,0.0
Michigan,2010,54,1219176,4.429221048,1.488223733,35199,10.46877295,12.59166667,2.53303522,13.65833333,2.614349836,6,2015,False,supreme,0.0319283884944,0.0475165855139,0.0
Michigan,2011,42,1192946,3.520695824,1.258658647,37343,10.52790076,10.41666667,2.343407088,12.59166667,2.53303522,6,2015,False,supreme,0.031415680447,0.0395416178461,0.0
Michigan,2012,48,1177119,4.077752547,1.40554599,38652,10.5623538,9.133333333,2.211930725,10.41666667,2.343407088,6,2015,False,supreme,0.0310950810204,0.0437055664369,0.0
Michigan,2013,58,1163275,4.985923363,1.606618615,39197,10.57635549,8.925,2.188856328,9.133333333,2.211930725,6,2015,False,supreme,0.0308249136689,0.0495238801062,0.0
Michigan,2014,54,1150554,4.693391184,1.546155388,40740,10.61496569,7.3,1.987874348,8.925,2.188856328,6,2015,False,supreme,0.0305404068444,0.0472202145942,0.0
Minnesota,1999,25,662707,3.772406207,1.327713049,30190,10.31526602,2.758333333,1.014626632,,,8,2013,True,legislature,0.0179456127218,0.023826624183,0.0
Minnesota,2000,23,664815,3.459609064,1.241155595,32332,10.38381273,3.15,1.147402453,2.758333333,1.014626632,8,2013,True,legislature,0.0179048660627,0.0222227246915,0.0
Minnesota,2001,24,665760,3.604902668,1.282294771,33326,10.41409315,3.766666667,1.326190437,3.15,1.147402453,8,2013,True,legislature,0.0178711248058,0.0229160498904,0.0
Minnesota,2002,24,664376,3.612412248,1.284375762,33899,10.43114079,4.5,1.504077397,3.766666667,1.326190437,8,2013,True,legislature,0.0177657870725,0.0228179463087,0.0
Minnesota,2003,32,662329,4.831435737,1.575143677,35256,10.47039101,4.875,1.584120104,4.5,1.504077397,8,2013,True,legislature,0.017655332198,0.027809684877,0.0
Minnesota,2004,25,659764,3.789233726,1.332163816,36924,10.51661703,4.683333333,1.544010107,4.875,1.584120104,8,2013,True,legislature,0.0175499338556,0.0233793868557,0.0
Minnesota,2005,33,658213,5.013574633,1.61214916,37787,10.53972041,4.066666667,1.402823663,4.683333333,1.544010107,8,2013,True,legislature,0.0174530837654,0.0281369743317,0.0
Minnesota,2006,25,659057,3.793298607,1.333235985,39634,10.58744261,3.991666667,1.384208855,4.066666667,1.402823663,8,2013,True,legislature,0.0174129592469,0.0232155838733,0.0
Minnesota,2007,22,659452,3.33610331,1.204803452,41560,10.63489345,4.566666667,1.518783544,3.991666667,1.384208855,8,2013,True,legislature,0.0173677694418,0.0209247485771,0.0
Minnesota,2008,20,660545,3.027802799,1.107837208,43256,10.67489123,5.441666667,1.694085387,4.566666667,1.518783544,8,2013,True,legislature,0.0173313610775,0.0192003266669,0.0
Minnesota,2009,23,660152,3.484046098,1.24819429,41064,10.6228871,7.766666667,2.049841072,5.441666667,1.694085387,8,2013,True,legislature,0.0173023302235,0.0215966697887,0.0
Minnesota,2010,24,659654,3.638270972,1.291508561,42567,10.65883458,7.408333333,2.002605493,7.766666667,2.049841072,8,2013,True,legislature,0.0172753475986,0.0223112593179,0.0
Minnesota,2011,23,655838,3.50696361,1.254750595,45214,10.71916205,6.475,1.867948608,7.408333333,2.002605493,8,2013,True,legislature,0.0172711900061,0.0216710359365,0.0
Minnesota,2012,30,655022,4.57999884,1.521698745,47293,10.76411757,5.591666667,1.721277394,6.475,1.867948608,8,2013,True,legislature,0.0173032311603,0.026330305141,0.0
Minnesota,2013,32,655037,4.885220224,1.586214366,47410,10.76658846,4.95,1.599387577,5.591666667,1.721277394,8,2013,True,legislature,0.0173574253508,0.0275325974482,0.333333333333
Minnesota,2014,38,655316,5.798729163,1.757638784,48998,10.79953476,4.1,1.410986974,4.95,1.599387577,8,2013,True,legislature,0.0173947656969,0.0305737148275,1.0
Mississippi,1999,14,399095,3.507936707,1.255028032,20594,9.93275505,5.116666667,1.632503185,,,6,2015,False,supreme,0.0108071958033,0.0135633336804,0.0
Mississippi,2000,17,398486,4.266147368,1.450711164,21582,9.979614913,5.375,1.681758574,5.116666667,1.632503185,6,2015,False,supreme,0.0107320660001,0.0155691279592,0.0
Mississippi,2001,14,394157,3.551884148,1.267478209,22806,10.03477894,5.533333333,1.710790407,5.375,1.681758574,6,2015,False,supreme,0.0105804327987,0.0134104680142,0.0
Mississippi,2002,12,391513,3.065032323,1.120058115,23173,10.05074309,6.625,1.890850372,5.533333333,1.710790407,6,2015,False,supreme,0.010469277328,0.0117261990295,0.0
Mississippi,2003,9,389667,2.309664406,0.837102235,23981,10.08501713,6.325,1.844510035,6.625,1.890850372,6,2015,False,supreme,0.0103871343873,0.00869509341084,0.0
Mississippi,2004,17,389460,4.36501823,1.473622366,25257,10.13685862,6.15,1.816452082,6.325,1.844510035,6,2015,False,supreme,0.0103597608227,0.0152663752547,0.0
Mississippi,2005,13,388873,3.342993728,1.206866731,26794,10.19593326,7.475,2.011564119,6.15,1.816452082,6,2015,False,supreme,0.01031130203,0.0124443673733,0.0
Mississippi,2006,9,387442,2.322928335,0.842828603,28050,10.24174391,6.541666667,1.878191975,7.475,2.011564119,6,2015,False,supreme,0.0102366134591,0.00862771062121,0.0
Mississippi,2007,19,388936,4.885122488,1.586194359,29543,10.29360211,6.091666667,1.806921717,6.541666667,1.878191975,6,2015,False,supreme,0.010243278928,0.0162478312533,0.0
Mississippi,2008,22,389618,5.646556371,1.731045867,30703,10.33211565,6.566666667,1.882006347,6.091666667,1.806921717,6,2015,False,supreme,0.0102227860937,0.0176961116168,0.0
Mississippi,2009,9,389162,2.312661565,0.838399054,30188,10.31519977,9.475,2.248656751,6.566666667,1.882006347,6,2015,False,supreme,0.010199786465,0.00855149132327,0.0
Mississippi,2010,9,388523,2.316465177,0.840042393,30783,10.33471787,10.38333333,2.340201956,9.475,2.248656751,6,2015,False,supreme,0.0101748338903,0.00854729180957,0.0
Mississippi,2011,11,385545,2.853104048,1.048407541,31976,10.3727409,10.03333333,2.305912883,10.38333333,2.340201956,6,2015,False,supreme,0.010153149026,0.0106446380037,0.0
Mississippi,2012,9,382279,2.35430144,0.856244055,33127,10.40810394,9.008333333,2.198150075,10.03333333,2.305912883,6,2015,False,supreme,0.0100983812829,0.00864667893864,0.0
Mississippi,2013,9,378200,2.379693284,0.866971607,33629,10.42314407,8.7,2.163323026,9.008333333,2.198150075,6,2015,False,supreme,0.0100216907864,0.00868852136597,0.0
Mississippi,2014,11,375393,2.930262418,1.075091982,34431,10.4467126,7.8,2.054123734,8.7,2.163323026,6,2015,False,supreme,0.00996446489826,0.010712716317,0.0
Missouri,1999,35,736466,4.752425774,1.558655177,26402,10.18119504,3.291666667,1.191394022,,,6,2015,False,supreme,0.0199429515891,0.031084184739,0.0
Missouri,2000,32,735972,4.3479915,1.469714014,28015,10.24049536,3.583333333,1.276293466,3.291666667,1.191394022,6,2015,False,supreme,0.0198212737166,0.0291316037567,0.0
Missouri,2001,31,734624,4.219845799,1.439798587,28794,10.26792231,4.625,1.531476371,3.583333333,1.276293466,6,2015,False,supreme,0.0197196545141,0.0283923307056,0.0
Missouri,2002,28,733128,3.819251209,1.340054385,29245,10.2834639,5.391666667,1.684854552,4.625,1.531476371,6,2015,False,supreme,0.0196042541345,0.0262707667176,0.0
Missouri,2003,22,732592,3.003035796,1.099623709,30261,10.31761503,5.616666667,1.725738368,5.391666667,1.684854552,6,2015,False,supreme,0.0195282935303,0.0214737745622,0.0
Missouri,2004,26,731478,3.554447297,1.268199579,31636,10.36205099,5.858333333,1.767865149,5.616666667,1.725738368,6,2015,False,supreme,0.0194575492401,0.0246760557547,0.0
Missouri,2005,23,731842,3.142754857,1.145099758,32603,10.39215959,5.391666667,1.684854552,5.858333333,1.767865149,6,2015,False,supreme,0.0194054200221,0.0222211417712,0.0
Missouri,2006,27,733742,3.679767548,1.302849584,34408,10.44604437,4.85,1.578978705,5.391666667,1.684854552,6,2015,False,supreme,0.0193862132467,0.0252573198638,0.0
Missouri,2007,26,735570,3.53467379,1.262621015,35842,10.48687567,5.108333333,1.630873193,4.85,1.578978705,6,2015,False,supreme,0.0193724640585,0.0244600802327,0.0
Missouri,2008,34,735710,4.621386144,1.530694691,37441,10.53052164,6.141666667,1.815096149,5.108333333,1.630873193,6,2015,False,supreme,0.0193035382272,0.0295478234819,0.0
Missouri,2009,22,735240,2.992220227,1.096015663,36306,10.4997383,9.275,2.227322608,6.141666667,1.815096149,6,2015,False,supreme,0.0192703578472,0.0211206140322,0.0
Missouri,2010,24,735122,3.264764216,1.183187545,36638,10.50884123,9.591666667,2.260894666,9.275,2.227322608,6,2015,False,supreme,0.0192517411816,0.0227784203856,0.0
Missouri,2011,27,726251,3.717722936,1.313111367,38042,10.54644609,8.483333333,2.138103454,9.591666667,2.260894666,6,2015,False,supreme,0.0191254837523,0.0251138901145,0.0
Missouri,2012,23,721569,3.187498354,1.159236394,39905,10.59425691,6.958333333,1.939939982,8.483333333,2.138103454,6,2015,False,supreme,0.0190611539843,0.0220963834102,0.0
Missouri,2013,29,717452,4.042082258,1.39675997,40297,10.6040323,6.7,1.902107526,6.958333333,1.939939982,6,2015,False,supreme,0.0190113223112,0.0265542539811,0.0
Missouri,2014,31,714408,4.339257119,1.467703163,41639,10.63679251,6.1,1.808288771,6.7,1.902107526,6,2015,False,supreme,0.0189633089563,0.0278325085361,0.0
Montana,1999,11,120582,9.122422916,2.210735439,22243,10.00978263,5.258333333,1.65981412,,,11,2014,True,court,0.00326527088626,0.00721865006618,0.0
Montana,2000,12,119952,10.0040016,2.302985173,23594,10.06874772,4.958333333,1.601069663,5.258333333,1.65981412,11,2014,True,court,0.00323055962028,0.007439930906,0.0
Montana,2001,9,118606,7.588148998,2.026587688,24751,10.11662117,4.55,1.515127233,4.958333333,1.601069663,11,2014,True,court,0.00318376386193,0.00645217664408,0.0
Montana,2002,10,117029,8.544890583,2.145333512,25296,10.13840156,4.416666667,1.485385264,4.55,1.515127233,11,2014,True,court,0.00312942113397,0.00671365203187,0.0
Montana,2003,9,116448,7.728771641,2.044949942,26663,10.19103212,4.716666667,1.551102335,4.416666667,1.485385264,11,2014,True,court,0.00310408894038,0.00634770649859,0.0
Montana,2004,11,115678,9.509154723,2.25225499,28180,10.24636779,4.766666667,1.561647249,4.716666667,1.551102335,11,2014,True,court,0.00307707187502,0.00693035048511,0.0
Montana,2005,13,115197,11.2850161,2.423475837,29561,10.2942112,4.35,1.470175845,4.766666667,1.561647249,11,2014,True,court,0.00305454752568,0.00740262212144,0.0
Montana,2006,9,115203,7.812296555,2.055698974,31484,10.35723476,3.483333333,1.24798969,4.35,1.470175845,11,2014,True,court,0.00304378095388,0.00625709738397,0.0
Montana,2007,9,115393,7.799433241,2.05405107,33374,10.41553243,3.558333333,1.26929227,3.483333333,1.24798969,11,2014,True,court,0.00303906731529,0.00624239947077,0.0
Montana,2008,9,116176,7.746866823,2.047288481,34912,10.46058589,5.066666667,1.622683139,3.558333333,1.26929227,11,2014,True,court,0.00304822261093,0.00624059103888,0.0
Montana,2009,9,115950,7.761966365,2.0492357,33627,10.42308459,6.841666667,1.923031367,5.066666667,1.622683139,11,2014,True,court,0.00303900494041,0.00622763741636,0.0
Montana,2010,11,115828,9.496840142,2.250959127,34737,10.45556068,7.3,1.987874348,6.841666667,1.923031367,11,2014,True,court,0.00303336137074,0.00682797246296,0.0
Montana,2011,9,114975,7.82778865,2.05768005,36959,10.51756447,6.958333333,1.939939982,7.3,1.987874348,11,2014,True,court,0.00302781337915,0.00623027118539,0.0
Montana,2012,9,114532,7.858065868,2.061540503,39102,10.5739289,6.016666667,1.794533396,6.958333333,1.939939982,11,2014,True,court,0.00302550703831,0.00623720530158,0.0
Montana,2013,9,115118,7.818064942,2.056437074,38884,10.56833813,5.45,1.695615609,6.016666667,1.794533396,11,2014,True,court,0.00305044156518,0.00627304112671,0.0
Montana,2014,11,115360,9.535367545,2.255007785,39903,10.59420679,4.7,1.547562509,5.45,1.695615609,11,2014,True,court,0.00306212601371,0.00690511799956,0.0833333333333
